333,202501,청라센트럴에일린의뜰,37,84.9834,청라동,156-1,"44,500",0
334,202501,청라국제금융단지한양수자인레이크블루,25,84.4945,청라동,85-1,"36,000",0
335,202501,드림파크어울림1단지,12,131.1515,왕길동,697-1,100,50
336,202501,검단신도시모아미래도엘리트파크,7,84.6561,당하동,1318-8,"26,250",0
337,202501,루원제일풍경채,1,84.4302,가정동,603-1,"32,000",0
338,202501,검단신도시디에트르더힐,18,84.9861,원당동,987-1,"30,000",0
339,202501,검단신도시디에트르더힐,15,84.9861,원당동,987-1,"26,250",0
340,202501,검단2차풍림아이원,3,84.8495,마전동,999-18,"24,000",0
341,202501,동아,7,84.9,마전동,1003-1,"22,000",0
342,202501,가정엘에이치3단지(국민임대),18,36.96,가정동,604-1,"2,114",16
343,202501,검단신도시로제비앙라포레,17,79.0123,원당동,987,"14,000",60
344,202501,인천검단엘에이치20단지,24,36.6,원당동,1094,"5,796",7
345,202501,검단신도시디에트르더힐,1,75.8458,원당동,987-1,"23,100",0
346,202501,검단한신더휴어반파크,9,74.9625,당하동,1274,"17,100",33
347,202501,루원시티센트럴타운,23,74.98,신현동,306-1,"4,000",120
348,202501,루원시티루에블리,12,59.96,신현동,304-2,"6,374",45
349,202501,대우푸르지오,7,94.919,청라동,150-1,"45,000",0
350,202501,검단신도시디에트르더펠리체,11,84.7748,당하동,1318-6,"30,000",0
351,202501,유승한내들 에듀파크,9,92.2153,당하동,1272-2,"35,000",0
352,202501,청라반도유보라2.0,19,101.9953,청라동,102-16,"4,000",160
353,202501,검단신도시디에트르더힐,8,109.427,원당동,987-1,"3,000",180
354,202501,검단신도시대성베르힐라프리미어,8,84.9376,당하동,1316-2,"3,000",120
355,202501,인천검단엘에이치13단지,1,37.78,당하동,1272-4,"5,269",10
356,202501,검단신도시디에트르더펠리체,2,108.9359,당하동,1318-6,"31,500",0
357,202501,청라골드클래스,17,116.4914,청라동,103-2,"32,400",0
358,202501,인천검단엘에이치13단지,14,46.09,당하동,1272-4,"7,525",12
359,202501,검단신도시대방디에트르리버파크,8,59.9971,원당동,1084-1,"30,000",0
360,202501,청라골드클래스,2,117.1169,청라동,103-2,"24,255",0
361,202501,검단신도시디에트르더힐,18,76.1198,원당동,987-1,"24,150",0
362,202501,신명스카이뷰3차,9,84.966,검암동,605-1,"27,000",0
363,202501,검단신도시대성베르힐라프리미어,1,84.4003,당하동,1316-2,"30,000",0
364,202501,검단신도시예미지트리플에듀,5,84.9227,원당동,1014,"28,200",0
365,202501,검단1차대주피오레,2,84.9734,마전동,1029-2,"24,000",0
366,202501,우미린더시그니처,15,74.0973,원당동,1022-1,"29,800",0
367,202501,북청라하우스토리,13,59.97,경서동,1032,"26,000",0
368,202501,가재울역트루엘에코시티,24,59.96,가좌동,627,"3,000",100
369,202501,검단1차대주피오레,12,84.9734,마전동,1029-2,"28,000",0
